,Laptop,Status,Brand,Model,CPU,RAM,Storage,Storage type,GPU,Screen,Touch,Final Price,price,usage Gaming and Design,usage Engineering,usage desk work,url
732,"Medion Erazer Beast X30 Intel Core i7-12700H/32GB/1TB SSD/RTX 3070 Ti/17.3""",New,Medion,Beast,Intel Core i7,32,1000,SSD,RTX 3070,17.3,No,8056.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/i4kAAOSweMBlS6Ll/s-l225.jpg
733,"Acer Aspire Vero Green Intel Core i7-1195G7/8GB/512GB SSD/15.6""+ Ratón Inalámbrico 1200 DPI Gris + Funda Protectora",New,Acer,Aspire,Intel Core i7,8,512,SSD,,15.6,No,3871.931,High,False,False,True,#
734,"MSI Modern 14 C12M-078XES Intel Core i5-1235U/8GB/512GB SSD/14""",New,MSI,Modern,Intel Core i5,8,512,SSD,,14.0,No,2476.9,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/hX8AAOSwBD5lgJXb/s-l225.jpg
735,"Thomson Neo Intel Core i5-8259U/8GB/512GB SSD/15.6""",New,Thomson,Neo,Intel Core i5,8,512,SSD,,15.6,No,1236.9,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/-8MAAOSwH35lguN~/s-l225.jpg
736,"Alurin Flex Advance Intel Core i5-1155G7/16GB/500GB SSD/15.6""",New,Alurin,Flex Advance,Intel Core i5,16,500,SSD,,15.6,No,1670.931,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/iZoAAOSwSQdlg7G8/s-l225.jpg
737,"Lenovo ThinkBook 15 G2 ITL Intel Core i7-1165G7/16GB/512GB SSD/15.6"" Gris",New,Lenovo,ThinkBook,Intel Core i7,16,512,SSD,,15.6,No,3716.9,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/mVQAAOSw6VBlbBrq/s-l300.jpg
738,"ASUS F515EA-EJ3048W Intel Core i5-1135G7/8GB/512GB SSD/15.6""",New,Asus,F515,Intel Core i5,8,512,SSD,,15.6,No,1887.931,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/iaQAAOSwxbFlFZEb/s-l300.jpg
739,"ASUS VivoBook F1500EA-EJ2535W Intel Core i3-1115G4/8GB/512GB SSD/15.6""",New,Asus,VivoBook,Intel Core i3,8,512,SSD,,15.6,No,1394.69,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/kTcAAOSwD0tlbfnD/s-l300.jpg
740,"Acer Aspire 3 A315-56-566L Intel Core i5-1035G1/8GB/256GB SSD/15.6""",New,Acer,Aspire,Intel Core i5,8,256,SSD,,15.6,No,1639.9,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/fGgAAOSww9tlXPq0/s-l300.jpg
741,"HP 255 G9 AMD Ryzen 3 5425U/8GB/512GB SSD/15.6""",New,HP,255,AMD Ryzen 3,8,512,SSD,,15.6,No,1535.523,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/gYwAAOSwYzRlRYkx/s-l300.jpg
742,"Apple MacBook Pro Apple M2 Pro 12 Núcleos/32GB/512GB SSD/16.2"" Gris Espacial",New,Apple,MacBook Pro,Apple M2 Pro,32,512,SSD,,16.2,No,10164.9,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/~PgAAOSwbadleksv/s-l225.jpg
743,"HP 250 G9 Intel Core i5-1235U/16 GB/512GB SSD/15.6""",New,HP,250,Intel Core i5,16,512,SSD,,15.6,No,2729.643,Medium,False,True,True,https://i.ebayimg.com/thumbs/images/g/wzYAAOSwjpllToz2/s-l225.jpg
744,"Acer Extensa 15 EX215-54-57ZW Intel Core i5-1135G7/16GB/512GB SSD/15.6""",New,Acer,Extensa,Intel Core i5,16,512,SSD,,15.6,No,2079.077,Medium,False,True,True,https://i.ebayimg.com/thumbs/images/g/i1cAAOSwCAZlZOfB/s-l225.jpg
745,"HP 14S-FQ0004NS AMD Athlon Silver 3050U/8GB/512GB SSD/14""",New,HP,14S,AMD Athlon,8,512,SSD,,14.0,No,1314.4,Low,True,True,True,https://i.ebayimg.com/thumbs/images/g/o68AAOSw3E1lN~ck/s-l300.jpg
746,"PcCom Revolt 3050 Intel Core i5-13500H/16GB/500GB SSD/RTX 3050/15.6"" + Windows 11 Home",New,PcCom,Revolt,Intel Core i5,16,500,SSD,RTX 3050,15.6,No,4122.6900000000005,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/kXgAAOSwekpiHnhA/s-l225.jpg
747,"PcCom Revolt 3050 Intel Core i7-13700H/16GB/500GB/RTX 3050/15.6"" + Windows 11 Home",New,PcCom,Revolt,Intel Core i7,16,500,,RTX 3050,15.6,No,4587.6900000000005,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/sq4AAOSwO9pkenwV/s-l225.jpg
748,PcCom Revolt 4050 Intel Core i5-13500H/16GB/500GB SSD/RTX 4050/15.6,New,PcCom,Revolt,Intel Core i5,16,500,SSD,RTX 4050,15.6,No,4184.6900000000005,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/gKUAAOSwdoZlgtU3/s-l225.jpg
749,PcCom Revolt 4050 Intel Core i5-13500H/16GB/500GB SSD/RTX 4050/15.6” + Windows 11 Home,New,PcCom,Revolt,Intel Core i5,16,500,SSD,RTX 4050,15.6,No,4587.6900000000005,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/cmYAAOSwtnFjg-SU/s-l225.jpg
750,PcCom Revolt 4060 Intel Core i5-13500H/16GB/500GB SSD/RTX 4060/15.6” + Windows 11 Home,New,PcCom,Revolt,Intel Core i5,16,500,SSD,RTX 4060,15.6,No,5207.6900000000005,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/cmYAAOSwtnFjg-SU/s-l225.jpg
751,PcCom Revolt 4060 Intel Core i7-13700H/16GB/500GB SSD/RTX 4060/15.6,New,PcCom,Revolt,Intel Core i7,16,500,SSD,RTX 4060,15.6,No,5269.6900000000005,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/orMAAOSwnHVlLJP8/s-l225.jpg
752,"Microsoft Surface Laptop 5 Negro Intel Evo Core i7-1255U/16GB/512GB SSD/15"" Táctil",New,Microsoft,Surface Laptop,Intel Evo Core i7,16,512,SSD,,15.0,Yes,6444.900000000001,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/JdsAAOSwr01lgyIt/s-l300.jpg
753,"Alurin Flex Advance Intel Core i5-1155G7/16GB/500GB SSD/15.6"" + Windows 11 Home",New,Alurin,Flex Advance,Intel Core i5,16,500,SSD,,15.6,No,1980.9,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/LuUAAOSwxghgrsvz/s-l225.jpg
754,"ASUS VivoBook Flip 14 TP401MA-EC444WS Intel Celeron N4020/4GB/128GB EMMC/14"" Táctil",New,Asus,VivoBook,Intel Celeron,4,128,eMMC,,14.0,Yes,1069.5,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/x5AAAOSw2fZlU6kz/s-l300.jpg
755,"Lenovo V15 Intel Core i5-1135G7/8GB/256GB SSD/15.6""",New,Lenovo,V15,Intel Core i5,8,256,SSD,,15.6,No,2228.9,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/jAUAAOSwWW5lSV6D/s-l225.jpg
756,"Samsung Galaxy Book3 360 Intel Evo Core i7-1360P/16GB/512GB SSD/15.6"" Táctil",New,Samsung,Galaxy Book,Intel Evo Core i7,16,512,SSD,,15.6,Yes,5748.516,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/NtEAAOSwVWhleQ4P/s-l300.jpg
757,"ASUS VivoBook 15 F1500EA-EJ3149W Intel Core i7-1165G7/8GB/512GB SSD/15.6""",New,Asus,VivoBook,Intel Core i7,8,512,SSD,,15.6,No,1946.924,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/sqAAAOSw0TlkOFpl/s-l300.jpg
758,"HP ProBook 455 G10 AMD Ryzen 7 7730U/32GB/1TB SSD/15.6""",New,HP,ProBook,AMD Ryzen 7,32,1000,SSD,,15.6,No,3096.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/K2gAAOSwwfBlV6Ft/s-l300.jpg
759,"LG Gram 17 16Z90P Intel Core i7-1165G7/16GB/512GB SSD/17""",New,LG,Gram,Intel Core i7,16,512,SSD,,17.0,No,5762.9310000000005,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/bsEAAOSwySVk8eRx/s-l300.jpg
760,PcCom Revolt 4060 Intel Core i7-13700H/16GB/500GB SSD/RTX 4060/15.6 + Windows 11 Home,New,PcCom,Revolt,Intel Core i7,16,500,SSD,RTX 4060,15.6,No,5734.6900000000005,High,False,False,True,#
761,"Medion Classmate Pro E14409 MD62389 Intel Core i3-1005G1/8GB/256GB SSD/14""",New,Medion,Classmate Pro,Intel Core i3,8,256,SSD,,14.0,No,1329.9,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/G4MAAOSwY6llhBrR/s-l225.jpg
762,"LG Gram 14T90Q-G.AA78B Intel Evo Core i7-12800HE/16GB/1TB SSD/14"" Táctil",New,LG,Gram,Intel Evo Core i7,16,1000,SSD,,14.0,Yes,5886.9310000000005,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/bsEAAOSwySVk8eRx/s-l300.jpg
763,"Lenovo Legion Pro 7 16IRX8H Intel Core i9-13900HX/32GB/1TB SSD/RTX 4090/16""",New,Lenovo,Legion,Intel Core i9,32,1000,SSD,RTX 4090,16.0,No,13016.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/QCgAAOSweaRlcyI-/s-l300.jpg
764,"Lenovo V15 G3 IAP Intel Core i3-1215U/8GB/512GB SSD/15.6""",New,Lenovo,V15,Intel Core i3,8,512,SSD,,15.6,No,1441.5,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/f0UAAOSwVqlldlaJ/s-l225.jpg
765,PcCom Revolt 4060 Intel Core i5-13500H/16GB/500GB SSD/RTX 4060/15.6”,New,PcCom,Revolt,Intel Core i5,16,500,SSD,RTX 4060,15.6,No,4804.6900000000005,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/PYsAAOSwKhNlXZay/s-l225.jpg
766,"HP 15S-EQ1163NS AMD 3020e/8GB/256GB SSD/15.6""",New,HP,15S,AMD 3020e,8,256,SSD,,15.6,No,1134.6,Low,True,True,True,https://i.ebayimg.com/thumbs/images/g/g~IAAOSwvcRlHwI0/s-l300.jpg
767,"Acer Aspire 3 A315-34 Intel Celeron N4020/8GB/256GB SSD/15.6""",New,Acer,Aspire,Intel Celeron,8,256,SSD,,15.6,No,1112.931,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/RmsAAOSw9nhlMXAA/s-l225.jpg
768,"Dell Vostro 3420 Intel Core i5-1135G7/8 GB/512GB SSD/14""",New,Dell,Vostro,Intel Core i5,8,512,SSD,,14.0,No,2303.3,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/z7oAAOSwti9lQc-j/s-l300.jpg
769,"HP 15S-FQ3008NS Intel Celeron N4500/8GB/256GB SSD/15.6""",New,HP,15S,Intel Celeron,8,256,SSD,,15.6,No,1002.695,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/eTIAAOSwgD9iawGr/s-l300.jpg
770,"MSI Prestige 15 A10SC-007ES Intel Core i7-10710U/32GB/1TB SSD/GTX 1650/15.6""",New,MSI,Prestige,Intel Core i7,32,1000,SSD,GTX 1650,15.6,No,6196.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/UbQAAOSwfpJlS77N/s-l300.jpg
771,PcCom Revolt 3050 Intel Core i7-13700H/16GB/1TB SSD/RTX 3050/15.6”,New,PcCom,Revolt,Intel Core i7,16,1000,SSD,RTX 3050,15.6,No,4494.6900000000005,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/BJQAAOSwQollQo6Y/s-l225.jpg
772,"Lenovo ThinkPad E15 Gen 4 Intel Core i7-1255U/16GB/512GB SSD/MX550/15.6""",New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,MX 550,15.6,No,4356.089,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/NWkAAOSwx4JleLPM/s-l225.jpg
773,"ASUS F1500EA-EJ2369W Intel Core i7-1165G7/8GB/512GB SSD/15.6""",New,Asus,VivoBook,Intel Core i7,8,512,SSD,,15.6,No,2631.9,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/MH4AAOSw60BlXaaf/s-l300.jpg
774,"ASUS ROG Strix SCAR 17 SE G733CX-LL045W Intel Core i9-12950HX/64GB/1TB+1TB SSD/RTX 3080Ti/17.3""",New,Asus,ROG,Intel Core i9,64,1000,SSD,RTX 3080,17.3,No,13326.931,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/YfIAAOSwqiRk7-SE/s-l300.jpg
775,"MSI Prestige 13 Evo A12M-010ES Intel Core i7-1280P/16GB/512GB SSD/13.3""",Refurbished,MSI,Prestige,Intel Core i7,16,512,SSD,,13.3,No,2689.343,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/YdEAAOSwXAVjESHw/s-l225.jpg
776,"Microsoft Surface Laptop 4 Platino AMD Ryzen 5 4680U/8 GB/256 GB SSD/13.5"" Táctil",New,Microsoft,Surface Laptop,AMD Ryzen 5,8,256,SSD,,13.5,Yes,3499.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/YyIAAOSwn65lAK0c/s-l300.jpg
777,"HP 17-CN0018NS Intel Celeron N4120/4GB/128GB SSD/17.3""",New,HP,17,Intel Celeron,4,128,SSD,,17.3,No,1212.1,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/Mv8AAOSwDNVlg5P2/s-l300.jpg
778,"Acer Aspire 5 A515-45-R35H AMD Ryzen 7 5700U/8GB/512GB SSD/15.6""",New,Acer,Aspire,AMD Ryzen 7,8,512,SSD,,15.6,No,2507.931,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/f4IAAOSwSAFlcoR5/s-l300.jpg
779,"Acer ConceptD 3 Pro CN316-73P-77Y4 Intel Core i7-11800H/16 GB/1TB SSD/T1200/16""",New,Acer,ConceptD,Intel Core i7,16,1000,SSD,T 1200,16.0,No,4561.991,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/EagAAOSwLo1jb5~w/s-l225.jpg
780,Dell XPS 13 9315 Intel Core i7-1250U/16GB/512GB SSD/13.4'' Tátil (PT),New,Dell,XPS,Intel Core i7,16,512,SSD,,13.4,Yes,6633.1630000000005,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/jakAAOSwx4Jle1uQ/s-l300.jpg
781,"HP 250 G9 Intel Core i7-1255U/16GB/512GB SSD/15.6""",New,HP,250,Intel Core i7,16,512,SSD,,15.6,No,3276.7000000000003,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/eoYAAOSwIitlghRz/s-l300.jpg
782,"HP ProBook 635 Aero G7 AMD Ryzen 5 Pro 4650U/8GB/256GB SSD/13.3""",New,HP,ProBook,AMD Ryzen 5,8,256,SSD,,13.3,No,3313.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/LT0AAOSwN7FlfAL0/s-l225.jpg
783,MSI Pulse 17 B13VGK-435PT Intel Core i7-13700H/16GB/1TB SSD/RTX 4070/17.3'' (PT),New,MSI,Pulse,Intel Core i7,16,1000,SSD,RTX 4070,17.3,No,7139.61,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/G9kAAOSwR6xkEkfu/s-l300.jpg
784,"Microsoft Surface Laptop 4 Negro AMD Ryzen 7 4980U/8GB/512 GB SSD/15"" Táctil",New,Microsoft,Surface Laptop,AMD Ryzen 7,8,512,SSD,,15.0,Yes,5111.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/YyIAAOSwn65lAK0c/s-l300.jpg
785,"Microsoft Surface Laptop 5 Negro Intel Evo Core i7-1255U/8GB/512GB SSD/15"" Táctil",New,Microsoft,Surface Laptop,Intel Evo Core i7,8,512,SSD,,15.0,Yes,5421.900000000001,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/JdsAAOSwr01lgyIt/s-l300.jpg
786,"Microsoft Surface Laptop Studio Intel Core i7-11370H/32GB/2TB SSD/RTX 3050Ti/14.4"" Táctil Platino",New,Microsoft,Surface Laptop,Intel Core i7,32,2000,SSD,RTX 3050,14.4,Yes,9916.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/JtoAAOSw~7dlgyFt/s-l300.jpg
787,"PcCom Revolt 3050 Intel Core i7-13700H/16GB/500GB/RTX 3050/15.6""",New,PcCom,Revolt,Intel Core i7,16,500,,RTX 3050,15.6,No,4184.6900000000005,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/vOIAAOSwXYllLbMI/s-l225.jpg
788,"Acer Predator Triton 500 SE PT516-51s-75K6 Intel Core i7-11800H/32GB/1TB SSD/RTX 3080/16""",New,Acer,Predator,Intel Core i7,32,1000,SSD,RTX 3080,16.0,No,8490.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/fDEAAOSwIC9ld5pt/s-l300.jpg
789,"HP Zbook Firefly 16 G9 Intel Core i7-1260P/16 GB/512GB SSD/16""",New,HP,Zbook,Intel Core i7,16,512,SSD,,16.0,No,5043.7,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/IXcAAOSwY49lgy9M/s-l300.jpg
790,"Lenovo ThinkPad E14 Gen 4 Intel Core i7-1255U/16GB/512GB SSD/14""",New,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,,14.0,No,4696.5,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/xq0AAOSwv45lg1qA/s-l225.jpg
791,PcCom Revolt 3050 Intel Core i7-13700H/16GB/1TB SSD/RTX 3050/15.6 + Windows 11 Home,New,PcCom,Revolt,Intel Core i7,16,1000,SSD,RTX 3050,15.6,No,4959.6900000000005,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/2f0AAOSwnVlk7bCP/s-l225.jpg
792,"ASUS F515EA-BQ1154X Intel Core i5-1135G7/8GB/512GB SSD/15.6""",New,Asus,F515,Intel Core i5,8,512,SSD,,15.6,No,2507.931,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/0K0AAOSw7vplaSsK/s-l225.jpg
793,"Acer Extensa 15 EX215-54-55M9 Intel Core i5-1135G7/8GB/1TB SSD/15.6""",New,Acer,Extensa,Intel Core i5,8,1000,SSD,,15.6,No,1809.935,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/kMMAAOSwA8pgBTRz/s-l225.jpg
794,"Primux Ioxbook C15 Intel Celeron N4020/4GB/128GB SSD/15.6""",New,Primux,Ioxbook,Intel Celeron,4,128,SSD,,15.6,No,844.9979999999999,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/QCoAAOSwiSJkNZdr/s-l225.jpg
795,"Razer Blade 14 165Hz AMD Ryzen 9 6900HX/16GB/1TB SSD/RTX 3080Ti/14""",New,Razer,Blade,AMD Ryzen 9,16,1000,SSD,RTX 3080,14.0,No,12726.895,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/bH0AAOSwvk9lSPvP/s-l300.jpg
796,"ASUS ZenBook 14 OLED UM3402YA-KM428WS AMD Ryzen 7 7730U/16GB/512GB SSD/14""",New,Asus,ZenBook,AMD Ryzen 7,16,512,SSD,,14.0,No,3273.6,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/-0gAAOSwRe9lfgvc/s-l300.jpg
797,"HP 255 G8 AMD Ryzen 3 5300U/8GB/1TB SSD/15.6""",New,HP,255,AMD Ryzen 3,8,1000,SSD,,15.6,No,1460.1,Low,True,True,True,https://i.ebayimg.com/thumbs/images/g/CRkAAOSwW1JlaA~h/s-l300.jpg
798,"Lenovo ThinkPad L380 Intel Core i3-8130U/8GB/256GB SSD/13.3""",Refurbished,Lenovo,ThinkPad,Intel Core i3,8,256,SSD,,13.3,No,1298.9,Low,False,False,True,http://i.ebayimg.com/00/z/ccsAAOSwIYxbY2b2/$_13.png
799,PcCom Revolt 4060 Intel Core i7-13700H/16GB/1TB SSD/RTX 4060/15.6 + Windows 11 Home,New,PcCom,Revolt,Intel Core i7,16,1000,SSD,RTX 4060,15.6,No,6044.6900000000005,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/wG4AAOSwHMxkLJP1/s-l225.jpg
800,"ASUS ExpertBook B1 B1402CBA-EB0861W Intel Core i5-1235U/16GB/512GB SSD/14""",New,Asus,ExpertBook,Intel Core i5,16,512,SSD,,14.0,No,2480.0,Medium,False,True,True,https://i.ebayimg.com/thumbs/images/g/Uz0AAOSwQT1ldtzb/s-l300.jpg
801,"ASUS Zenbook UM425QA AMD Ryzen 7 5800H 16GB/1TB SSD/14""(PT)",New,Asus,ZenBook,AMD Ryzen 7,16,1000,SSD,,14.0,No,4270.621999999999,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/hOcAAOSwuMBlgHpZ/s-l300.jpg
802,"HP ProBook 440 G9 Intel Core i7-1255U/16GB/1TB SSD/14""",New,HP,ProBook,Intel Core i7,16,1000,SSD,,14.0,No,3764.919,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/4D4AAOSwR5VlhFzB/s-l300.jpg
803,"Acer TravelMate P2 TMP214-53-594U Intel Core i5-1135G7/16GB/512GB SSD/14""",New,Acer,TravelMate,Intel Core i5,16,512,SSD,,14.0,No,2867.5,Medium,False,True,True,https://i.ebayimg.com/thumbs/images/g/FfkAAOSwedxlfM38/s-l300.jpg
804,"Dell XPS 15 9520 Intel Core i7-12700H/16GB/1TB SSD/RTX3050 Ti/15.6""",New,Dell,XPS,Intel Core i7,16,1000,SSD,RTX 3050,15.6,No,7188.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/7YwAAOSwJDdlYQug/s-l300.jpg
805,"Alurin Flex Advance Intel Core i5-1155G7/8GB/500GB SSD/14"" + Windows 11 Home",New,Alurin,Flex Advance,Intel Core i5,8,500,SSD,,14.0,No,1829.0,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/o2MAAOSwjBpldIG4/s-l225.jpg
806,"LG Gram 17Z90Q Intel Core i7-1260P/32GB/512GB SSD/RTX 2050/17""",New,LG,Gram,Intel Core i7,32,512,SSD,RTX 2050,17.0,No,6847.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/eq0AAOSw6I1kD9Zj/s-l300.jpg
807,"Lenovo ThinkPad T480 Intel Core i5-7200U/8GB/256GB SSD/14""",Refurbished,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,,14.0,No,1968.5,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/eJUAAOSwaxdlLvUC/s-l300.jpg
808,"Acer TravelMate P2 TMP215-53-5887 Intel Core i5-1135G7/8GB/512GB SSD/15.6""",New,Acer,TravelMate,Intel Core i5,8,512,SSD,,15.6,No,2388.736,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/xJMAAOSwpxJk7MFk/s-l300.jpg
809,"Dell Latitude E7450 Intel Core i5-5300U/8GB/256GB SSD/14""",Refurbished,Dell,Latitude,Intel Core i5,8,256,SSD,,14.0,No,1391.869,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/~64AAOSw~epke9TL/s-l300.jpg
810,"Lenovo ThinkBook 15 G4 IAP Intel Core i7-1255U/16GB/512GB SSD/15.6""",New,Lenovo,ThinkBook,Intel Core i7,16,512,SSD,,15.6,No,3710.607,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/mVQAAOSw6VBlbBrq/s-l300.jpg
811,"HP 15S-FQ4100NS Intel Core i5-1155G7/8GB/512GB SSD/15.6""",New,HP,15S,Intel Core i5,8,512,SSD,,15.6,No,1847.29,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/w58AAOSwbetlYNny/s-l225.jpg
812,"HP 15S-FQ5028NS Intel Core i5-1235U/16GB/512GB SSD/15.6""+ Microsoft 365 Personal 12 Meses Descarga Digital",New,HP,15S,Intel Core i5,16,512,SSD,,15.6,No,2638.069,Medium,False,True,True,https://i.ebayimg.com/thumbs/images/g/xOUAAOSwWPhlUrf9/s-l225.jpg
813,"Lenovo ThinkPad L450 Intel Core i5-4300U/8GB/256GB SSD/14""",Refurbished,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,,14.0,No,740.9,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/~NIAAOSwaf1lfIxH/s-l300.jpg
814,"Apple MacBook Pro Intel Core i7/16GB/512GB SSD/Radeon Pro 560X/15.4"" Plata",Refurbished,Apple,MacBook Pro,Intel Core i7,16,512,SSD,Radeon Pro RX 560X,15.4,No,3028.9480000000003,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/udEAAOSwgHNlglhM/s-l300.jpg
815,"ASUS F1500EA-EJ3528 Intel Core i3-1115G4/8GB/512GB SSD/15.6""",New,Asus,VivoBook,Intel Core i3,8,512,SSD,,15.6,No,1234.4820000000002,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/ESQAAOSwz6hlDHCU/s-l300.jpg
816,"ASUS TUF GAMING A15 FA507XI-R97B47CS1 AMD Ryzen 9 7940HS/16GB/1TB SSD/RTX4070/15.6"" (PT)",New,Asus,TUF,AMD Ryzen 9,16,1000,SSD,RTX 4070,15.6,No,6255.397,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/A4AAAOSwTItlVvcl/s-l300.jpg
817,"ASUS BR1100FKA-BP1185XA Intel Celeron N4500/4GB/128GB SSD/11.6"" Táctil",New,Asus,BR,Intel Celeron,4,128,SSD,,11.6,Yes,1535.523,Medium,False,False,True,#
818,"ASUS ROG Flow X16 GV601RM-M6074W AMD Ryzen 9 6900HS/16GB/1TB SSD/RTX 3060/16"" Táctil",New,Asus,ROG,AMD Ryzen 9,16,1000,SSD,RTX 3060,16.0,Yes,8597.261,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/ZhYAAOSwu5VlfxeD/s-l300.jpg
819,"MSI Vector GP66HX 12UHS-204XES Intel Core i7-12800HX/32GB/1TB SSD/RTX 3080Ti/15.6""",Refurbished,MSI,Vector,Intel Core i7,32,1000,SSD,RTX 3080,15.6,No,10846.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/ucQAAOSwhollfAlt/s-l225.jpg
820,"Alurin Flex Advance Intel Core i5-1155G7/16GB/500GB SSD/14""",Refurbished,Alurin,Flex Advance,Intel Core i5,16,500,SSD,,14.0,No,1643.0,Medium,False,False,True,http://i.ebayimg.com/00/z/ccsAAOSwIYxbY2b2/$_13.png
821,ASUS ROG Flow X16 2023 GV601VV-NF015W Intel Core i9-13900H/16GB/1TB SSD/RTX 4060/16'' Táctil,New,Asus,ROG,Intel Core i9,16,1000,SSD,RTX 4060,16.0,Yes,8056.931,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/KdQAAOSw7Hxk-HiW/s-l225.jpg
822,"ASUS Zenbook UM425QA-R55BLHDCP1 AMD Ryzen 5 5600H 16GB/512GB SSD/14""(PT)",New,Asus,ZenBook,AMD Ryzen 5,16,512,SSD,,14.0,No,3587.072,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/hOcAAOSwuMBlgHpZ/s-l300.jpg
823,"MSI Creator Pro Z16P B12UMST-094ES Intel Core i7-12700H/32GB/1TB SSD/RTX A5500/16"" Táctil",New,MSI,Creator,Intel Core i7,32,1000,SSD,RTX A5500,16.0,Yes,13636.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/yF8AAOSwjT1lZPCu/s-l225.jpg
824,"Lenovo V15 Gen 2 ALC AMD Ryzen 3 5300U/8GB/256GB SSD/15.6""",New,Lenovo,V15,AMD Ryzen 3,8,256,SSD,,15.6,No,1115.69,Low,True,True,True,http://i.ebayimg.com/00/z/ccsAAOSwIYxbY2b2/$_13.png
